YEAR,MONTH,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CRS_ELAPSED_TIME,DISTANCE
2016,7,MSP,JFK,0.0,16.0,177.0,1029.0
2016,7,ATL,SEA,3.0,-4.0,318.0,2182.0
2016,7,MSP,ATL,0.0,18.0,150.0,907.0
2016,7,MSP,JFK,94.0,74.0,177.0,1029.0
2016,7,JFK,ATL,-6.0,-17.0,168.0,760.0
2016,7,JFK,SEA,11.0,3.0,386.0,2422.0
2016,7,DTW,MSP,-6.0,-16.0,120.0,528.0
2016,7,JFK,ATL,1.0,-13.0,147.0,760.0
2016,7,DTW,ATL,3.0,-18.0,127.0,594.0
2016,7,SEA,ATL,5.0,-10.0,291.0,2182.0
2016,7,SEA,DTW,-1.0,-29.0,261.0,1927.0
2016,7,DTW,SEA,0.0,-16.0,290.0,1927.0
2016,7,SEA,DTW,-7.0,-21.0,256.0,1927.0
2016,7,JFK,SEA,-1.0,-4.0,386.0,2422.0
2016,7,MSP,DTW,2.0,-5.0,102.0,528.0
2016,7,JFK,MSP,24.0,-4.0,206.0,1029.0
2016,7,MSP,JFK,2.0,-10.0,169.0,1029.0
2016,7,JFK,MSP,12.0,-7.0,188.0,1029.0
2016,7,SEA,MSP,21.0,27.0,200.0,1399.0
2016,7,DTW,SEA,5.0,-8.0,296.0,1927.0
2016,7,DTW,MSP,-3.0,-12.0,115.0,528.0
2016,7,MSP,ATL,-4.0,-21.0,154.0,907.0
2016,7,DTW,MSP,0.0,-12.0,115.0,528.0
2016,7,SEA,ATL,-1.0,-28.0,297.0,2182.0
2016,7,SEA,MSP,-6.0,-25.0,202.0,1399.0
2016,7,ATL,MSP,-1.0,-11.0,156.0,907.0
2016,7,MSP,JFK,-3.0,-19.0,171.0,1029.0
2016,7,MSP,SEA,20.0,18.0,224.0,1399.0
2016,7,SEA,MSP,-3.0,-11.0,192.0,1399.0
2016,7,SEA,JFK,43.0,1.0,322.0,2422.0
2016,7,ATL,SEA,-7.0,-1.0,318.0,2182.0
2016,7,MSP,ATL,3.0,-2.0,157.0,907.0
2016,7,MSP,SEA,-3.0,-7.0,221.0,1399.0
2016,7,ATL,DTW,-3.0,-11.0,118.0,594.0
2016,7,SEA,DTW,-6.0,-28.0,258.0,1927.0
2016,7,MSP,DTW,-5.0,-18.0,106.0,528.0
2016,7,ATL,SEA,-4.0,-14.0,326.0,2182.0
2016,7,DTW,ATL,-2.0,-1.0,123.0,594.0
2016,7,MSP,JFK,-2.0,-13.0,169.0,1029.0
2016,7,JFK,MSP,-8.0,-27.0,188.0,1029.0
2016,7,SEA,MSP,-3.0,-4.0,200.0,1399.0
2016,7,DTW,SEA,-6.0,-13.0,296.0,1927.0
2016,7,DTW,MSP,-1.0,-19.0,115.0,528.0
2016,7,MSP,ATL,-1.0,-17.0,154.0,907.0
2016,7,DTW,MSP,3.0,-6.0,115.0,528.0
2016,7,DTW,ATL,8.0,22.0,122.0,594.0
2016,7,JFK,SEA,0.0,6.0,370.0,2422.0
2016,7,SEA,MSP,7.0,-6.0,198.0,1399.0
2016,7,ATL,DTW,-1.0,-10.0,122.0,594.0
2016,7,DTW,JFK,-2.0,-5.0,114.0,509.0
2016,7,ATL,MSP,-5.0,-6.0,153.0,907.0
2016,7,SEA,MSP,5.0,1.0,200.0,1399.0
2016,7,SEA,DTW,-6.0,-29.0,256.0,1927.0
2016,7,JFK,SEA,74.0,68.0,386.0,2422.0
2016,7,SEA,DTW,-3.0,-23.0,260.0,1927.0
2016,7,SEA,ATL,-6.0,-32.0,283.0,2182.0
2016,7,SEA,JFK,-2.0,-20.0,322.0,2422.0
2016,7,JFK,MSP,3.0,-4.0,200.0,1029.0
2016,7,DTW,MSP,-3.0,-15.0,119.0,528.0
2016,7,ATL,MSP,2.0,11.0,160.0,907.0
2016,7,ATL,SEA,49.0,40.0,316.0,2182.0
2016,7,DTW,SEA,-3.0,-17.0,295.0,1927.0
2016,7,ATL,SEA,17.0,17.0,316.0,2182.0
2016,7,SEA,ATL,1.0,-17.0,297.0,2182.0
2016,7,SEA,MSP,-3.0,-22.0,202.0,1399.0
2016,7,DTW,MSP,-3.0,-4.0,109.0,528.0
2016,7,DTW,ATL,-1.0,-13.0,120.0,594.0
2016,7,DTW,ATL,-3.0,-10.0,123.0,594.0
2016,7,JFK,MSP,-5.0,-2.0,193.0,1029.0
2016,7,MSP,ATL,-5.0,-33.0,157.0,907.0
2016,7,MSP,SEA,-3.0,-23.0,221.0,1399.0
2016,7,MSP,ATL,-4.0,-15.0,144.0,907.0
2016,7,SEA,ATL,36.0,11.0,297.0,2182.0
2016,7,DTW,ATL,-1.0,-3.0,122.0,594.0
2016,7,SEA,DTW,-3.0,-20.0,260.0,1927.0
2016,7,SEA,ATL,21.0,0.0,280.0,2182.0
2016,7,ATL,JFK,-6.0,-18.0,138.0,760.0
2016,7,ATL,MSP,53.0,44.0,153.0,907.0
2016,7,ATL,MSP,24.0,21.0,161.0,907.0
2016,7,JFK,ATL,9.0,29.0,168.0,760.0
2016,7,DTW,ATL,-5.0,-18.0,115.0,594.0
2016,7,DTW,MSP,55.0,58.0,112.0,528.0
2016,7,ATL,MSP,7.0,-8.0,156.0,907.0
2016,7,MSP,ATL,-5.0,-24.0,150.0,907.0
2016,7,JFK,SEA,-2.0,-1.0,384.0,2422.0
2016,7,MSP,SEA,-3.0,-7.0,221.0,1399.0
2016,7,ATL,DTW,29.0,43.0,122.0,594.0
2016,7,DTW,ATL,32.0,31.0,115.0,594.0
2016,7,ATL,SEA,16.0,-5.0,321.0,2182.0
2016,7,SEA,JFK,37.0,16.0,324.0,2422.0
2016,7,SEA,JFK,16.0,-25.0,337.0,2422.0
2016,7,JFK,ATL,10.0,10.0,158.0,760.0
2016,7,ATL,DTW,0.0,-11.0,121.0,594.0
2016,7,ATL,JFK,0.0,0.0,144.0,760.0
2016,7,MSP,DTW,-3.0,-11.0,102.0,528.0
2016,7,ATL,SEA,5.0,-18.0,325.0,2182.0
2016,7,MSP,ATL,-6.0,-19.0,145.0,907.0
2016,7,SEA,ATL,-3.0,-24.0,297.0,2182.0
2016,7,DTW,ATL,129.0,121.0,117.0,594.0
2016,7,DTW,SEA,-6.0,-2.0,296.0,1927.0
2016,7,MSP,SEA,0.0,-6.0,222.0,1399.0
2016,7,SEA,ATL,0.0,-11.0,290.0,2182.0
2016,7,SEA,MSP,-2.0,-24.0,196.0,1399.0
2016,7,SEA,DTW,14.0,-13.0,260.0,1927.0
2016,7,SEA,ATL,31.0,10.0,283.0,2182.0
2016,7,SEA,JFK,15.0,-21.0,322.0,2422.0
2016,7,JFK,MSP,212.0,203.0,200.0,1029.0
2016,7,ATL,JFK,-1.0,2.0,161.0,760.0
2016,7,MSP,ATL,1.0,60.0,151.0,907.0
2016,7,MSP,DTW,-2.0,-20.0,104.0,528.0
2016,7,ATL,DTW,-1.0,-13.0,122.0,594.0
2016,7,DTW,ATL,12.0,-4.0,115.0,594.0
2016,7,ATL,SEA,143.0,123.0,321.0,2182.0
2016,7,SEA,JFK,-1.0,-27.0,324.0,2422.0
2016,7,ATL,JFK,-5.0,-12.0,138.0,760.0
2016,7,ATL,MSP,-3.0,-4.0,155.0,907.0
2016,7,DTW,MSP,-3.0,-5.0,110.0,528.0
2016,7,ATL,JFK,-2.0,-10.0,161.0,760.0
2016,7,ATL,MSP,-2.0,6.0,163.0,907.0
2016,7,ATL,MSP,0.0,-13.0,160.0,907.0
2016,7,JFK,SEA,2.0,7.0,373.0,2422.0
2016,7,DTW,SEA,-1.0,0.0,294.0,1927.0
2016,7,ATL,MSP,-6.0,-5.0,156.0,907.0
2016,7,MSP,ATL,-5.0,-19.0,150.0,907.0
2016,7,DTW,ATL,-2.0,-21.0,116.0,594.0
2016,7,SEA,MSP,93.0,64.0,200.0,1399.0
2016,7,SEA,DTW,-7.0,-34.0,256.0,1927.0
2016,7,JFK,SEA,-4.0,-24.0,386.0,2422.0
2016,7,MSP,DTW,100.0,95.0,102.0,528.0
2016,7,JFK,MSP,27.0,8.0,206.0,1029.0
2016,7,MSP,JFK,18.0,34.0,169.0,1029.0
2016,7,JFK,SEA,5.0,-11.0,363.0,2422.0
2016,7,SEA,MSP,18.0,0.0,200.0,1399.0
2016,7,DTW,SEA,0.0,-3.0,296.0,1927.0
2016,7,ATL,SEA,8.0,-3.0,321.0,2182.0
2016,7,SEA,JFK,12.0,10.0,324.0,2422.0
2016,7,MSP,SEA,3.0,27.0,224.0,1399.0
2016,7,MSP,SEA,-1.0,-1.0,217.0,1399.0
2016,7,ATL,JFK,12.0,9.0,145.0,760.0
2016,7,ATL,SEA,-2.0,-19.0,321.0,2182.0
2016,7,SEA,JFK,36.0,28.0,324.0,2422.0
2016,7,MSP,SEA,-4.0,19.0,224.0,1399.0
2016,7,SEA,JFK,59.0,58.0,334.0,2422.0
2016,7,DTW,SEA,-1.0,-2.0,296.0,1927.0
2016,7,ATL,DTW,-3.0,-10.0,121.0,594.0
2016,7,JFK,ATL,46.0,7.0,166.0,760.0
2016,7,SEA,MSP,9.0,-1.0,200.0,1399.0
2016,7,SEA,DTW,-7.0,-30.0,256.0,1927.0
2016,7,JFK,SEA,11.0,9.0,386.0,2422.0
2016,7,DTW,MSP,165.0,156.0,129.0,528.0
2016,7,JFK,ATL,0.0,-1.0,170.0,760.0
2016,7,MSP,JFK,-4.0,-13.0,169.0,1029.0
2016,7,JFK,MSP,4.0,-17.0,188.0,1029.0
2016,7,SEA,MSP,1.0,-8.0,200.0,1399.0
2016,7,DTW,SEA,-1.0,-4.0,296.0,1927.0
2016,7,DTW,MSP,9.0,7.0,115.0,528.0
2016,7,MSP,ATL,-3.0,-24.0,154.0,907.0
2016,7,SEA,MSP,-5.0,21.0,200.0,1399.0
2016,7,ATL,MSP,16.0,25.0,153.0,907.0
2016,7,MSP,ATL,35.0,60.0,147.0,907.0
2016,7,MSP,JFK,102.0,80.0,174.0,1029.0
2016,7,SEA,MSP,-4.0,-11.0,201.0,1399.0
2016,7,JFK,MSP,116.0,119.0,200.0,1029.0
2016,7,DTW,MSP,-5.0,12.0,119.0,528.0
2016,7,ATL,MSP,-1.0,19.0,160.0,907.0
2016,7,DTW,MSP,-2.0,0.0,119.0,528.0
2016,7,JFK,ATL,-5.0,-28.0,144.0,760.0
2016,7,MSP,SEA,139.0,164.0,219.0,1399.0
2016,7,ATL,JFK,-4.0,-5.0,144.0,760.0
2016,7,ATL,MSP,-6.0,3.0,162.0,907.0
2016,7,ATL,DTW,1.0,-4.0,125.0,594.0
2016,7,ATL,DTW,8.0,0.0,117.0,594.0
2016,7,ATL,DTW,-3.0,-20.0,130.0,594.0
2016,7,ATL,MSP,8.0,-7.0,156.0,907.0
2016,7,SEA,ATL,45.0,31.0,293.0,2182.0
2016,7,ATL,DTW,-1.0,-22.0,126.0,594.0
2016,7,MSP,SEA,-1.0,-10.0,224.0,1399.0
2016,7,SEA,MSP,-2.0,6.0,192.0,1399.0
2016,7,ATL,DTW,2.0,-20.0,128.0,594.0
2016,7,JFK,SEA,-5.0,-28.0,382.0,2422.0
2016,7,MSP,DTW,0.0,-21.0,106.0,528.0
2016,7,ATL,MSP,-4.0,-29.0,167.0,907.0
2016,7,DTW,ATL,-7.0,-2.0,121.0,594.0
2016,7,JFK,ATL,4.0,-19.0,149.0,760.0
2016,7,JFK,SEA,-2.0,-44.0,384.0,2422.0
2016,7,SEA,ATL,8.0,-17.0,297.0,2182.0
2016,7,ATL,JFK,-4.0,-8.0,144.0,760.0
2016,7,MSP,ATL,-2.0,-13.0,144.0,907.0
2016,7,SEA,MSP,-1.0,-20.0,202.0,1399.0
2016,7,DTW,MSP,116.0,109.0,109.0,528.0
2016,7,DTW,ATL,3.0,-20.0,122.0,594.0
2016,7,MSP,DTW,-2.0,-1.0,98.0,528.0
2016,7,DTW,MSP,-7.0,-29.0,129.0,528.0
2016,7,JFK,ATL,415.0,366.0,170.0,760.0
2016,7,MSP,JFK,24.0,52.0,169.0,1029.0
2016,7,JFK,ATL,-4.0,-23.0,147.0,760.0
2016,7,JFK,ATL,-5.0,0.0,151.0,760.0
2016,7,DTW,ATL,-1.0,-10.0,124.0,594.0
2016,7,MSP,ATL,-4.0,-10.0,140.0,907.0
2016,7,ATL,MSP,25.0,2.0,162.0,907.0
2016,7,MSP,DTW,-2.0,31.0,108.0,528.0
2016,7,SEA,ATL,-5.0,-20.0,281.0,2182.0
2016,7,DTW,MSP,4.0,-23.0,122.0,528.0
2016,7,SEA,ATL,-3.0,-8.0,290.0,2182.0
2016,7,MSP,JFK,7.0,,179.0,1029.0
2016,7,DTW,ATL,-5.0,-16.0,115.0,594.0
2016,7,DTW,MSP,-1.0,-10.0,112.0,528.0
2016,7,ATL,MSP,0.0,-14.0,156.0,907.0
2016,7,ATL,DTW,-4.0,-1.0,118.0,594.0
2016,7,SEA,DTW,14.0,3.0,258.0,1927.0
2016,7,ATL,SEA,-4.0,-24.0,316.0,2182.0
2016,7,DTW,SEA,0.0,-21.0,295.0,1927.0
2016,7,SEA,MSP,-5.0,-17.0,198.0,1399.0
2016,7,SEA,DTW,30.0,10.0,255.0,1927.0
2016,7,DTW,ATL,2.0,-10.0,115.0,594.0
2016,7,ATL,DTW,-3.0,-21.0,132.0,594.0
2016,7,ATL,SEA,0.0,-13.0,326.0,2182.0
2016,7,DTW,ATL,-3.0,-15.0,123.0,594.0
2016,7,JFK,MSP,3.0,-10.0,188.0,1029.0
2016,7,ATL,DTW,-1.0,-27.0,132.0,594.0
2016,7,ATL,DTW,0.0,-16.0,120.0,594.0
2016,7,ATL,MSP,0.0,-6.0,153.0,907.0
2016,7,DTW,JFK,-3.0,12.0,122.0,509.0
2016,7,ATL,JFK,36.0,36.0,149.0,760.0
2016,7,ATL,MSP,41.0,13.0,158.0,907.0
2016,7,DTW,ATL,5.0,-14.0,123.0,594.0
2016,7,JFK,SEA,1.0,-13.0,363.0,2422.0
2016,7,JFK,ATL,1.0,-7.0,151.0,760.0
2016,7,DTW,ATL,5.0,-12.0,124.0,594.0
2016,7,MSP,ATL,-3.0,-5.0,140.0,907.0
2016,7,ATL,MSP,19.0,4.0,162.0,907.0
2016,7,MSP,DTW,-9.0,-18.0,108.0,528.0
2016,7,SEA,DTW,50.0,39.0,260.0,1927.0
2016,7,SEA,ATL,-2.0,-5.0,283.0,2182.0
2016,7,SEA,JFK,24.0,3.0,322.0,2422.0
2016,7,MSP,SEA,0.0,-4.0,220.0,1399.0
2016,7,ATL,JFK,15.0,2.0,138.0,760.0
2016,7,ATL,MSP,-2.0,-21.0,153.0,907.0
2016,7,DTW,MSP,-8.0,-19.0,110.0,528.0
2016,7,ATL,JFK,288.0,283.0,161.0,760.0
2016,7,MSP,ATL,-2.0,-10.0,156.0,907.0
2016,7,JFK,DTW,6.0,-27.0,139.0,509.0
2016,7,MSP,DTW,13.0,13.0,98.0,528.0
2016,7,DTW,MSP,-4.0,,122.0,528.0
2016,7,SEA,JFK,-2.0,-26.0,328.0,2422.0
2016,7,ATL,JFK,,,165.0,760.0
2016,7,JFK,ATL,-3.0,-16.0,151.0,760.0
2016,7,DTW,ATL,-7.0,-6.0,124.0,594.0
2016,7,MSP,ATL,1.0,1.0,140.0,907.0
2016,7,ATL,MSP,25.0,0.0,162.0,907.0
2016,7,MSP,DTW,-6.0,-13.0,108.0,528.0
2016,7,MSP,JFK,10.0,73.0,179.0,1029.0
2016,7,MSP,DTW,-1.0,-6.0,106.0,528.0
2016,7,DTW,MSP,-2.0,-15.0,109.0,528.0
2016,7,DTW,SEA,-2.0,-6.0,298.0,1927.0
2016,7,MSP,SEA,92.0,64.0,224.0,1399.0
2016,7,SEA,MSP,-3.0,-3.0,192.0,1399.0
2016,7,JFK,DTW,-1.0,-6.0,139.0,509.0
2016,7,MSP,DTW,3.0,-1.0,98.0,528.0
2016,7,MSP,DTW,-2.0,2.0,102.0,528.0
2016,7,JFK,MSP,1.0,-8.0,206.0,1029.0
2016,7,SEA,JFK,-4.0,-20.0,328.0,2422.0
2016,7,ATL,JFK,3.0,-6.0,161.0,760.0
2016,7,DTW,ATL,50.0,24.0,127.0,594.0
2016,7,ATL,DTW,-1.0,-8.0,132.0,594.0
2016,7,ATL,MSP,0.0,0.0,165.0,907.0
2016,7,DTW,SEA,0.0,-8.0,290.0,1927.0
2016,7,MSP,DTW,-6.0,-9.0,99.0,528.0
2016,7,SEA,ATL,-2.0,-26.0,293.0,2182.0
2016,7,ATL,DTW,0.0,-19.0,120.0,594.0
2016,7,ATL,MSP,-2.0,-12.0,153.0,907.0
2016,7,DTW,JFK,-3.0,-20.0,120.0,509.0
2016,7,ATL,JFK,3.0,-7.0,149.0,760.0
2016,7,ATL,MSP,1.0,-18.0,158.0,907.0
2016,7,MSP,SEA,0.0,-8.0,217.0,1399.0
2016,7,ATL,SEA,-1.0,-10.0,324.0,2182.0
2016,7,MSP,ATL,-2.0,-8.0,144.0,907.0
2016,7,MSP,ATL,-3.0,-9.0,148.0,907.0
2016,7,DTW,ATL,0.0,-6.0,122.0,594.0
2016,7,JFK,SEA,-3.0,-18.0,370.0,2422.0
2016,7,JFK,SEA,-2.0,-19.0,360.0,2422.0
2016,7,ATL,SEA,109.0,92.0,321.0,2182.0
2016,7,ATL,JFK,-4.0,-19.0,144.0,760.0
2016,7,ATL,MSP,20.0,7.0,162.0,907.0
2016,7,MSP,JFK,169.0,153.0,174.0,1029.0
2016,7,SEA,ATL,-1.0,-7.0,280.0,2182.0
2016,7,DTW,JFK,22.0,5.0,116.0,509.0
2016,7,JFK,MSP,29.0,52.0,197.0,1029.0
2016,7,JFK,ATL,40.0,45.0,168.0,760.0
2016,7,ATL,MSP,-1.0,-9.0,163.0,907.0
2016,7,ATL,MSP,194.0,172.0,160.0,907.0
2016,7,MSP,ATL,-5.0,-14.0,150.0,907.0
2016,7,MSP,JFK,-3.0,-25.0,177.0,1029.0
2016,7,SEA,JFK,-5.0,-20.0,328.0,2422.0
2016,7,JFK,ATL,12.0,-2.0,147.0,760.0
2016,7,ATL,DTW,237.0,211.0,132.0,594.0
2016,7,ATL,SEA,-2.0,-8.0,324.0,2182.0
2016,7,DTW,ATL,77.0,51.0,123.0,594.0
2016,7,DTW,JFK,228.0,240.0,122.0,509.0
2016,7,ATL,JFK,139.0,133.0,149.0,760.0
2016,7,ATL,MSP,93.0,79.0,158.0,907.0
2016,7,MSP,SEA,-2.0,-11.0,217.0,1399.0
2016,7,DTW,MSP,2.0,-6.0,109.0,528.0
2016,7,DTW,ATL,-4.0,-13.0,120.0,594.0
2016,7,SEA,DTW,8.0,-7.0,255.0,1927.0
2016,7,SEA,DTW,-1.0,-20.0,264.0,1927.0
2016,7,JFK,DTW,0.0,-10.0,139.0,509.0
2016,7,MSP,SEA,3.0,-6.0,222.0,1399.0
2016,7,SEA,ATL,0.0,,288.0,2182.0
2016,7,SEA,ATL,7.0,-27.0,297.0,2182.0
2016,7,ATL,MSP,9.0,42.0,156.0,907.0
2016,7,MSP,SEA,15.0,20.0,224.0,1399.0
2016,7,MSP,ATL,4.0,45.0,157.0,907.0
2016,7,MSP,SEA,14.0,1.0,221.0,1399.0
2016,7,MSP,ATL,-2.0,-5.0,144.0,907.0
2016,7,ATL,DTW,-3.0,-22.0,130.0,594.0
2016,7,ATL,MSP,14.0,22.0,156.0,907.0
2016,7,SEA,ATL,0.0,-19.0,293.0,2182.0
2016,7,ATL,DTW,55.0,28.0,126.0,594.0
2016,7,DTW,ATL,27.0,1.0,123.0,594.0
2016,7,ATL,DTW,-1.0,-20.0,132.0,594.0
2016,7,ATL,MSP,-2.0,-16.0,156.0,907.0
2016,7,SEA,ATL,-3.0,-1.0,293.0,2182.0
2016,7,ATL,DTW,73.0,64.0,126.0,594.0
2016,7,SEA,ATL,-4.0,-29.0,283.0,2182.0
2016,7,SEA,JFK,51.0,29.0,322.0,2422.0
2016,7,JFK,SEA,62.0,58.0,382.0,2422.0
2016,7,MSP,DTW,-2.0,-18.0,106.0,528.0
2016,7,ATL,MSP,-3.0,-6.0,167.0,907.0
2016,7,DTW,ATL,-4.0,-8.0,121.0,594.0
2016,7,JFK,MSP,0.0,-14.0,193.0,1029.0
2016,7,JFK,SEA,2.0,-32.0,384.0,2422.0
2016,7,ATL,DTW,6.0,-3.0,121.0,594.0
2016,7,MSP,ATL,-3.0,2.0,140.0,907.0
2016,7,ATL,MSP,12.0,-10.0,162.0,907.0
2016,7,MSP,DTW,-5.0,-18.0,106.0,528.0
2016,7,MSP,JFK,153.0,154.0,179.0,1029.0
2016,7,MSP,SEA,-1.0,-3.0,220.0,1399.0
2016,7,DTW,ATL,-3.0,-4.0,115.0,594.0
2016,7,ATL,DTW,-2.0,-18.0,132.0,594.0
2016,7,ATL,DTW,14.0,-6.0,128.0,594.0
2016,7,MSP,ATL,0.0,-20.0,152.0,907.0
2016,7,DTW,MSP,2.0,-10.0,112.0,528.0
2016,7,ATL,MSP,3.0,-4.0,156.0,907.0
2016,7,MSP,ATL,-7.0,-20.0,150.0,907.0
2016,7,MSP,JFK,173.0,159.0,177.0,1029.0
2016,8,ATL,JFK,0.0,-21.0,145.0,760.0
2016,8,MSP,DTW,-5.0,-25.0,107.0,528.0
2016,8,ATL,SEA,-1.0,-22.0,322.0,2182.0
2016,8,DTW,ATL,0.0,-12.0,115.0,594.0
2016,8,DTW,MSP,-3.0,-4.0,112.0,528.0
2016,8,ATL,SEA,7.0,1.0,321.0,2182.0
2016,8,SEA,JFK,13.0,-5.0,324.0,2422.0
2016,8,MSP,SEA,0.0,-3.0,224.0,1399.0
2016,8,SEA,JFK,3.0,-14.0,334.0,2422.0
2016,8,SEA,ATL,9.0,13.0,301.0,2182.0
2016,8,ATL,MSP,51.0,87.0,163.0,907.0
2016,8,DTW,SEA,1.0,-16.0,292.0,1927.0
2016,8,ATL,MSP,-5.0,-28.0,165.0,907.0
2016,8,DTW,ATL,0.0,-10.0,120.0,594.0
2016,8,SEA,DTW,6.0,-21.0,255.0,1927.0
2016,8,DTW,ATL,-1.0,-6.0,115.0,594.0
2016,8,DTW,ATL,-3.0,-6.0,120.0,594.0
2016,8,MSP,JFK,0.0,-19.0,171.0,1029.0
2016,8,JFK,ATL,32.0,8.0,166.0,760.0
2016,8,DTW,MSP,-4.0,-14.0,129.0,528.0
2016,8,JFK,ATL,5.0,4.0,170.0,760.0
2016,8,MSP,JFK,1.0,-10.0,171.0,1029.0
2016,8,JFK,MSP,3.0,-12.0,193.0,1029.0
2016,8,SEA,MSP,4.0,-2.0,200.0,1399.0
2016,8,DTW,SEA,-3.0,-22.0,296.0,1927.0
2016,8,SEA,MSP,6.0,7.0,200.0,1399.0
2016,8,SEA,DTW,-5.0,-11.0,256.0,1927.0
2016,8,JFK,SEA,0.0,3.0,386.0,2422.0
2016,8,MSP,DTW,10.0,0.0,102.0,528.0
2016,8,JFK,MSP,-1.0,-9.0,206.0,1029.0
2016,8,MSP,JFK,22.0,18.0,169.0,1029.0
2016,8,JFK,ATL,-3.0,-31.0,149.0,760.0
2016,8,MSP,SEA,78.0,72.0,221.0,1399.0
2016,8,MSP,ATL,-4.0,-6.0,150.0,907.0
2016,8,ATL,JFK,11.0,2.0,145.0,760.0
2016,8,MSP,DTW,-6.0,-25.0,107.0,528.0
2016,8,SEA,MSP,0.0,-23.0,198.0,1399.0
2016,8,DTW,ATL,2.0,-13.0,116.0,594.0
2016,8,DTW,MSP,-4.0,-10.0,112.0,528.0
2016,8,ATL,MSP,7.0,3.0,156.0,907.0
2016,8,MSP,ATL,-3.0,-13.0,150.0,907.0
2016,8,ATL,DTW,39.0,30.0,126.0,594.0
2016,8,ATL,SEA,9.0,0.0,317.0,2182.0
2016,8,DTW,ATL,-2.0,-14.0,125.0,594.0
2016,8,JFK,ATL,0.0,-18.0,148.0,760.0
2016,8,SEA,ATL,-2.0,-14.0,274.0,2182.0
2016,8,SEA,ATL,-1.0,-4.0,276.0,2182.0
2016,8,ATL,DTW,7.0,2.0,124.0,594.0
2016,8,ATL,SEA,-1.0,-6.0,322.0,2182.0
2016,8,MSP,SEA,-3.0,-13.0,222.0,1399.0
2016,8,MSP,ATL,-2.0,-10.0,151.0,907.0
2016,8,SEA,MSP,-6.0,-24.0,198.0,1399.0
2016,8,ATL,DTW,-4.0,-10.0,123.0,594.0
2016,8,SEA,DTW,194.0,154.0,266.0,1927.0
2016,8,SEA,DTW,0.0,-7.0,260.0,1927.0
2016,8,SEA,ATL,-7.0,-12.0,283.0,2182.0
2016,8,SEA,MSP,87.0,59.0,198.0,1399.0
2016,8,MSP,ATL,9.0,18.0,157.0,907.0
2016,8,DTW,MSP,0.0,,109.0,528.0
2016,8,DTW,ATL,-3.0,-9.0,120.0,594.0
2016,8,DTW,ATL,-5.0,-19.0,121.0,594.0
2016,8,SEA,JFK,6.0,-17.0,337.0,2422.0
2016,8,JFK,ATL,-7.0,-30.0,158.0,760.0
2016,8,SEA,ATL,4.0,-14.0,297.0,2182.0
2016,8,ATL,DTW,-1.0,8.0,122.0,594.0
2016,8,DTW,ATL,-3.0,-24.0,115.0,594.0
2016,8,ATL,SEA,-2.0,-22.0,321.0,2182.0
2016,8,SEA,JFK,-8.0,-7.0,324.0,2422.0
2016,8,JFK,SEA,33.0,11.0,386.0,2422.0
2016,8,DTW,MSP,-2.0,-20.0,120.0,528.0
2016,8,JFK,ATL,-1.0,-20.0,147.0,760.0
2016,8,DTW,SEA,2.0,-9.0,294.0,1927.0
2016,8,ATL,SEA,0.0,-20.0,324.0,2182.0
2016,8,DTW,ATL,-1.0,-15.0,123.0,594.0
2016,8,ATL,DTW,-1.0,-23.0,132.0,594.0
2016,8,ATL,MSP,-2.0,-20.0,156.0,907.0
2016,8,MSP,DTW,0.0,-8.0,106.0,528.0
2016,8,SEA,ATL,13.0,-6.0,284.0,2182.0
2016,8,SEA,MSP,-4.0,-13.0,201.0,1399.0
2016,8,ATL,DTW,-3.0,2.0,121.0,594.0
2016,8,MSP,JFK,1.0,-30.0,177.0,1029.0
2016,8,ATL,SEA,-3.0,-24.0,318.0,2182.0
2016,8,ATL,SEA,9.0,9.0,315.0,2182.0
2016,8,SEA,ATL,-3.0,-16.0,281.0,2182.0
2016,8,MSP,DTW,-5.0,-19.0,105.0,528.0
2016,8,MSP,ATL,-1.0,-15.0,148.0,907.0
2016,8,DTW,ATL,0.0,-13.0,122.0,594.0
2016,8,JFK,SEA,-6.0,-19.0,360.0,2422.0
2016,8,JFK,ATL,9.0,-15.0,149.0,760.0
2016,8,SEA,MSP,74.0,52.0,198.0,1399.0
2016,8,ATL,DTW,0.0,-11.0,119.0,594.0
2016,8,JFK,ATL,-5.0,-25.0,162.0,760.0
2016,8,JFK,MSP,18.0,38.0,200.0,1029.0
2016,8,DTW,MSP,-2.0,-24.0,122.0,528.0
2016,8,MSP,ATL,4.0,39.0,151.0,907.0
2016,8,ATL,JFK,5.0,28.0,161.0,760.0
2016,8,MSP,ATL,81.0,68.0,151.0,907.0
2016,8,MSP,DTW,-6.0,-15.0,104.0,528.0
2016,8,JFK,ATL,-6.0,-32.0,147.0,760.0
2016,8,ATL,DTW,-1.0,-30.0,132.0,594.0
2016,8,ATL,SEA,38.0,66.0,324.0,2182.0
2016,8,DTW,ATL,-1.0,-2.0,123.0,594.0
2016,8,ATL,DTW,13.0,11.0,130.0,594.0
2016,8,ATL,MSP,-3.0,-10.0,156.0,907.0
2016,8,SEA,ATL,43.0,33.0,293.0,2182.0
2016,8,DTW,SEA,-2.0,-19.0,295.0,1927.0
2016,8,ATL,SEA,-3.0,-21.0,316.0,2182.0
2016,8,ATL,SEA,0.0,12.0,313.0,2182.0
2016,8,ATL,MSP,-6.0,-9.0,160.0,907.0
